rodada,id_jogador,nome_jogador,pontuacao,posicao,entrou_em_campo,equipe,adv,perc_jogos
29,Marllon - Zagueiro (Cuiabá)https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon,1.0,Zagueiro,True,Cuiabá,Corinthians,0.8571428571428571
30,Marllon - Zagueiro (Cuiabá)https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon,6.8,Zagueiro,True,Cuiabá,Botafogo,0.8620689655172413
31,Marllon - Zagueiro (Cuiabá)https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon,1.2,Zagueiro,True,Cuiabá,Vasco,0.8666666666666667
32,Marllon - Zagueiro (Cuiabá)https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon,5.9,Zagueiro,True,Cuiabá,Santos,0.8709677419354839
33,Marllon - Zagueiro (Cuiabá)https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Marllon,10.4,Zagueiro,True,Cuiabá,Bahia,0.875
1,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,1.1,Lateral,True,América-MG,Fluminense,1.0
2,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,4.9,Lateral,True,América-MG,São Paulo,1.0
3,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,6.0,Lateral,True,América-MG,Santos,1.0
4,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,-1.4,Lateral,True,América-MG,Cuiabá,1.0
6,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,3.9,Lateral,True,América-MG,Cruzeiro,0.8
9,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,11.7,Lateral,True,América-MG,Corinthians,0.625
11,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,2.9,Lateral,True,América-MG,Grêmio,0.6
13,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,0.2,Lateral,True,América-MG,Atlético-MG,0.5833333333333334
14,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,3.9,Lateral,True,América-MG,Coritiba,0.6153846153846154
19,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,2.0,Lateral,True,América-MG,Goiás,0.5
20,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,1.2,Lateral,True,América-MG,Fluminense,0.5263157894736842
21,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,3.4,Lateral,True,América-MG,São Paulo,0.55
25,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,1.2,Lateral,True,América-MG,Cruzeiro,0.5
26,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,Marlon,5.3,Lateral,True,América-MG,Fortaleza,0.52
27,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,1.3,Lateral,True,América-MG,Botafogo,0.0
28,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,5.0,Lateral,True,América-MG,Corinthians,0.037037037037037035
29,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,0.7,Lateral,True,América-MG,Athlético-PR,0.07142857142857142
30,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,1.2,Lateral,True,América-MG,Grêmio,0.10344827586206896
31,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,10.9,Lateral,True,América-MG,Internacional,0.13333333333333333
32,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,6.7,Lateral,True,América-MG,Atlético-MG,0.16129032258064516
33,Marlon - Lateral (América-MG)https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png,Marlon,6.1,Lateral,True,América-MG,Coritiba,0.1875
1,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,9.5,Lateral,True,Cruzeiro,Corinthians,1.0
2,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,6.7,Lateral,True,Cruzeiro,Grêmio,1.0
3,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,16.0,Lateral,True,Cruzeiro,Bragantino,1.0
4,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,6.0,Lateral,True,Cruzeiro,Santos,1.0
5,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,9.4,Lateral,True,Cruzeiro,Fluminense,1.0
6,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,16.8,Lateral,True,Cruzeiro,América-MG,1.0
7,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,6.5,Lateral,True,Cruzeiro,Cuiabá,1.0
8,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,17.8,Lateral,True,Cruzeiro,Flamengo,1.0
9,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,4.6,Lateral,True,Cruzeiro,Atlético-MG,1.0
10,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Marlon,6.6,Lateral,True,Cruzeiro,Bahia,1.0
11,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,5.2,Lateral,True,Cruzeiro,Fortaleza,0.0
12,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,9.4,Lateral,True,Cruzeiro,São Paulo,0.09090909090909091
13,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,7.8,Lateral,True,Cruzeiro,Internacional,0.16666666666666666
15,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,15.0,Lateral,True,Cruzeiro,Coritiba,0.21428571428571427
16,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,4.6,Lateral,True,Cruzeiro,Goiás,0.26666666666666666
17,Marlon - Lateral (Cruzeiro)https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,Marlon,5.1,Lateral,True,Cruzeiro,Athlético-PR,0.3125
